1697966080.996559970;k1: 1.0
1697966080.997052309;k2: 5.0
1697966080.997491329;Max_linear: 10.0
1697966080.997983120;Max_angular: 10.0
1697966080.998498267;Target_distance: 1.0
time;side;closest_point_dist;relative_dist;angular_vel;linear_vel
1697966097.467647322;right;1.6776;-0.6776;0.1355;1.0000
1697966097.490667527;right;1.6759;-0.6759;0.1371;1.0000
1697966097.510564321;right;1.6743;-0.6743;0.1387;1.0000
1697966097.516855430;right;1.6727;-0.6727;0.1404;1.0000
1697966097.527303579;right;1.6710;-0.6710;0.1420;1.0000
1697966097.534007287;right;1.6694;-0.6694;0.1436;1.0000
1697966097.546186062;right;1.6678;-0.6678;0.1452;1.0000
1697966097.557206542;right;1.6661;-0.6661;0.1470;1.0000
1697966097.575553351;right;1.6635;-0.6635;0.1495;1.0000
1697966097.588240961;right;1.6621;-0.6621;0.1510;1.0000
1697966097.595665048;right;1.6605;-0.6605;0.1525;1.0000
1697966097.603855318;right;1.6589;-0.6589;0.1541;1.0000
1697966097.612153747;right;1.6574;-0.6574;0.1557;1.0000
1697966097.626238719;right;1.6558;-0.6558;0.1572;1.0000
1697966097.642353368;right;1.6543;-0.6543;0.1588;1.0000
1697966097.645693110;right;1.6527;-0.6527;0.1603;1.0000
1697966097.654263408;right;1.6512;-0.6512;0.1619;1.0000
1697966097.664078908;right;1.6497;-0.6497;0.1634;1.0000
1697966097.671711140;right;1.6481;-0.6481;0.1649;1.0000
1697966097.679003020;right;1.6466;-0.6466;0.1664;1.0000
1697966097.694428490;right;1.6451;-0.6451;0.1679;1.0000
1697966097.707043821;right;1.6436;-0.6436;0.0819;1.0000
1697966097.716282005;right;1.6421;-0.6421;0.0834;1.0000
1697966097.724910775;right;1.6406;-0.6406;0.0849;1.0000
1697966097.732697130;right;1.6392;-0.6392;0.0864;1.0000
1697966097.742453026;right;1.6377;-0.6377;0.0879;1.0000
1697966097.750930845;right;1.6362;-0.6362;0.0894;1.0000
1697966097.777048237;right;1.6347;-0.6347;0.0909;1.0000
1697966097.785986144;right;1.6332;-0.6332;0.0923;1.0000
1697966097.795279174;right;1.6318;-0.6318;0.0938;1.0000
1697966097.804591763;right;1.6303;-0.6303;0.0953;1.0000
1697966097.812972141;right;1.6288;-0.6288;0.0967;1.0000
1697966097.830330949;right;1.6274;-0.6274;0.0982;1.0000
1697966097.838189420;right;1.6259;-0.6259;0.0996;1.0000
1697966097.851531342;right;1.6245;-0.6245;0.1011;1.0000
1697966097.858473174;right;1.6230;-0.6230;0.1025;1.0000
1697966097.867031235;right;1.6216;-0.6216;0.1040;1.0000
1697966097.879368757;right;1.6202;-0.6202;0.1054;1.0000
1697966097.890215566;right;1.6187;-0.6187;0.1068;1.0000
1697966097.910432539;right;1.6172;-0.6172;0.1084;1.0000
1697966097.920958218;right;1.6157;-0.6157;0.1098;1.0000
1697966097.931174351;right;1.6145;-0.6145;0.1111;1.0000
1697966097.941333765;right;1.6131;-0.6131;0.1125;1.0000
1697966097.947525368;right;1.6116;-0.6116;0.1139;1.0000
1697966097.959358056;right;1.6103;-0.6103;0.1153;1.0000
1697966097.980533745;right;1.6089;-0.6089;0.1167;1.0000
1697966097.990723918;right;1.6075;-0.6075;0.1181;1.0000
1697966097.999314741;right;1.6061;-0.6061;0.1195;1.0000
1697966098.006624523;right;1.6047;-0.6047;0.1209;1.0000
1697966098.018350337;right;1.6033;-0.6033;0.1222;1.0000
1697966098.025839674;right;1.6020;-0.6020;0.1236;1.0000
1697966098.036624016;right;1.6006;-0.6006;0.1250;1.0000
1697966098.049996351;right;1.5993;-0.5993;0.1263;1.0000
1697966098.060958268;right;1.5979;-0.5979;0.1277;1.0000
1697966098.076947734;right;1.5966;-0.5966;0.1290;1.0000
1697966098.084889736;right;1.5952;-0.5952;0.1303;1.0000
1697966098.096595850;right;1.5939;-0.5939;0.1317;1.0000
1697966098.106498039;right;1.5926;-0.5926;0.1330;1.0000
1697966098.117338893;right;1.5912;-0.5912;0.0469;1.0000
1697966098.130516801;right;1.5899;-0.5899;0.0482;1.0000
1697966098.149258999;right;1.5886;-0.5886;0.0495;1.0000
1697966098.157680009;right;1.5873;-0.5873;0.0508;1.0000
1697966098.165992519;right;1.5860;-0.5860;0.0521;1.0000
1697966098.183753971;right;1.5847;-0.5847;0.0535;1.0000
1697966098.189769147;right;1.5833;-0.5833;0.0548;1.0000
1697966098.203405079;right;1.5820;-0.5820;0.0561;1.0000
1697966098.220456422;right;1.5802;-0.5802;0.0579;1.0000
1697966098.226926979;right;1.5790;-0.5790;0.0591;1.0000
1697966098.235620428;right;1.5777;-0.5777;0.0604;1.0000
1697966098.250488033;right;1.5764;-0.5764;0.0617;1.0000
1697966098.260416266;right;1.5751;-0.5751;0.0630;1.0000
1697966098.269518236;right;1.5738;-0.5738;0.0643;1.0000
1697966098.283746812;right;1.5724;-0.5724;0.0657;1.0000
1697966098.292898200;right;1.5712;-0.5712;0.0669;1.0000
1697966098.309143660;right;1.5699;-0.5699;0.0682;1.0000
1697966098.328490119;right;1.5686;-0.5686;0.0695;1.0000
1697966098.337249668;right;1.5674;-0.5674;0.0707;1.0000
1697966098.344977302;right;1.5661;-0.5661;0.0720;1.0000
1697966098.354100694;right;1.5648;-0.5648;0.0733;1.0000
1697966098.362663234;right;1.5635;-0.5635;0.0746;1.0000
1697966098.369534537;right;1.5623;-0.5623;0.0759;1.0000
1697966098.389585602;right;1.5610;-0.5610;0.0771;1.0000
1697966098.404612916;right;1.5597;-0.5597;0.0784;1.0000
1697966098.422480158;right;1.5587;-0.5587;-0.0081;1.0000
1697966098.431093546;right;1.5575;-0.5575;-0.0068;1.0000
1697966098.437739237;right;1.5562;-0.5562;-0.0056;1.0000
1697966098.452307747;right;1.5557;-0.5557;-0.0925;1.0000
1697966098.464400140;right;1.5545;-0.5545;-0.0913;1.0000
1697966098.493368277;right;1.5532;-0.5532;-0.0901;1.0000
1697966098.500451452;right;1.5532;-0.5532;-0.1775;1.0000
1697966098.518949756;right;1.5520;-0.5520;-0.1763;1.0000
1697966098.526453890;right;1.5508;-0.5508;-0.1751;1.0000
1697966098.536303592;right;1.5514;-0.5514;-0.2631;1.0000
1697966098.548475195;right;1.5502;-0.5502;-0.2619;1.0000
1697966098.560381768;right;1.5490;-0.5490;-0.2608;1.0000
1697966098.567937407;right;1.5502;-0.5502;-0.3494;1.0000
1697966098.575581106;right;1.5491;-0.5491;-0.3483;1.0000
1697966098.589455020;right;1.5480;-0.5480;-0.3472;1.0000
1697966098.601621357;right;1.5469;-0.5469;-0.3461;1.0000
1697966098.608597523;right;1.5488;-0.5488;-0.4355;1.0000
1697966098.622221030;right;1.5478;-0.5478;-0.4344;1.0000
1697966098.630792072;right;1.5467;-0.5467;-0.4334;1.0000
1697966098.640865961;right;1.5457;-0.5457;-0.4324;1.0000
1697966098.653674424;right;1.5480;-0.5480;-0.4347;1.0000
1697966098.665609896;right;1.5474;-0.5474;-0.5216;1.0000
1697966098.689799908;right;1.5464;-0.5464;-0.5205;1.0000
1697966098.696097320;right;1.5454;-0.5454;-0.5196;1.0000
1697966098.714930176;right;1.5457;-0.5457;-0.5199;1.0000
1697966098.728433693;right;1.5481;-0.5481;-0.6097;1.0000
1697966098.734085312;right;1.5472;-0.5472;-0.6088;1.0000
1697966098.750499977;right;1.5463;-0.5463;-0.6080;1.0000
1697966098.756811663;right;1.5455;-0.5455;-0.6071;1.0000
1697966098.764770349;right;1.5458;-0.5458;-0.6074;1.0000
1697966098.777641099;right;1.5493;-0.5493;-0.6109;1.0000
1697966098.792163184;right;1.5485;-0.5485;-0.6976;1.0000
1697966098.805596618;right;1.5477;-0.5477;-0.6968;1.0000
1697966098.813201059;right;1.5470;-0.5470;-0.6961;1.0000
1697966098.824980609;right;1.5463;-0.5463;-0.6954;1.0000
1697966098.832004532;right;1.5481;-0.5481;-0.6972;1.0000
1697966098.851142293;right;1.5510;-0.5510;-0.7001;1.0000
1697966098.857742864;right;1.5508;-0.5508;-0.7874;1.0000
1697966098.869780035;right;1.5501;-0.5501;-0.7867;1.0000
1697966098.882344404;right;1.5496;-0.5496;-0.7861;1.0000
1697966098.892433256;right;1.5491;-0.5491;-0.7856;1.0000
1697966098.904535731;right;1.5489;-0.5489;-0.7854;1.0000
1697966098.917241618;right;1.5514;-0.5514;-0.7880;1.0000
1697966098.927968300;right;1.5539;-0.5539;-0.7904;1.0000
1697966098.940730300;right;1.5548;-0.5548;-0.8788;1.0000
1697966098.952199257;right;1.5543;-0.5543;-0.8784;1.0000
1697966098.959535505;right;1.5540;-0.5540;-0.8780;1.0000
1697966098.967406324;right;1.5537;-0.5537;-0.8777;1.0000
1697966098.987504126;right;1.5534;-0.5534;-0.8774;1.0000
1697966099.012352808;right;1.5532;-0.5532;-0.8773;1.0000
1697966099.018455538;right;1.5553;-0.5553;-0.8793;1.0000
1697966099.026964510;right;1.5574;-0.5574;-0.8814;1.0000
1697966099.035026117;right;1.5594;-0.5594;-0.8835;1.0000
1697966099.042565175;right;1.5613;-0.5613;-0.9728;1.0000
1697966099.050564861;right;1.5611;-0.5611;-0.9726;1.0000
1697966099.058643678;right;1.5610;-0.5610;-0.9725;1.0000
1697966099.069705630;right;1.5610;-0.5610;-0.9725;1.0000
1697966099.076512711;right;1.5610;-0.5610;-0.9724;1.0000
1697966099.085209816;right;1.5609;-0.5609;-0.9724;1.0000
1697966099.093678245;right;1.5609;-0.5609;-0.9724;1.0000
1697966099.103313813;right;1.5616;-0.5616;-0.9731;1.0000
1697966099.112671777;right;1.5633;-0.5633;-0.9748;1.0000
1697966099.126614448;right;1.5649;-0.5649;-0.9764;1.0000
1697966099.136808332;right;1.5667;-0.5667;-0.9782;1.0000
1697966099.146017785;right;1.5683;-0.5683;-0.9798;1.0000
1697966099.159693129;right;1.5699;-0.5699;-0.9814;1.0000
1697966099.169462920;right;1.5715;-0.5715;-0.9830;1.0000
1697966099.184724351;right;1.5729;-0.5729;-1.0718;0.9331
1697966099.192971784;right;1.5729;-0.5729;-1.0719;0.9330
1697966099.204573408;right;1.5699;-0.5699;-1.0689;0.9356
1697966099.215446640;right;1.5757;-0.5757;-1.0746;0.9306
1697966099.224774888;right;1.5718;-0.5718;-1.1582;0.8635
1697966099.236515404;right;1.5749;-0.5749;-1.1613;0.8612
1697966099.244662862;right;1.5786;-0.5786;-1.1650;0.8584
1697966099.257946010;right;1.5772;-0.5772;-1.2511;0.7994
1697966099.266222915;right;1.5770;-0.5770;-1.2509;0.7995
1697966099.278149945;right;1.5804;-0.5804;-1.2542;0.7974
1697966099.288844280;right;1.5836;-0.5836;-1.2575;0.7953
1697966099.303297718;right;1.5818;-0.5818;-1.3432;0.7446
1697966099.311192108;right;1.5817;-0.5817;-1.3430;0.7446
1697966099.322577654;right;1.5845;-0.5845;-1.3458;0.7431
1697966099.331255912;right;1.5871;-0.5871;-1.3485;0.7416
1697966099.339684306;right;1.5895;-0.5895;-1.3508;0.7404
1697966099.353169401;right;1.5906;-0.5906;-1.4394;0.6948
1697966099.369932796;right;1.5912;-0.5912;-1.4400;0.6945
1697966099.377492316;right;1.5920;-0.5920;-1.4408;0.6941
1697966099.385884894;right;1.5929;-0.5929;-1.4417;0.6937
1697966099.394528068;right;1.5945;-0.5945;-1.4433;0.6929
1697966099.408289273;right;1.5968;-0.5968;-1.3582;0.7363
1697966099.418471049;right;1.5969;-0.5969;-1.3582;0.7363
1697966099.430165927;right;1.5969;-0.5969;-1.3582;0.7363
1697966099.447083738;right;1.5970;-0.5970;-1.3583;0.7363
1697966099.456436358;right;1.5973;-0.5973;-1.3586;0.7361
1697966099.471722939;right;1.5980;-0.5980;-1.3593;0.7357
1697966099.487200176;right;1.6014;-0.6014;-1.3627;0.7339
1697966099.496423299;right;1.6041;-0.6041;-1.2780;0.7825
1697966099.511925776;right;1.6043;-0.6043;-1.2782;0.7824
1697966099.523352034;right;1.6045;-0.6045;-1.2784;0.7823
1697966099.541806656;right;1.6047;-0.6047;-1.2786;0.7822
1697966099.548659522;right;1.6052;-0.6052;-1.2791;0.7819
1697966099.559863337;right;1.6058;-0.6058;-1.2797;0.7815
1697966099.571909420;right;1.6064;-0.6064;-1.2803;0.7811
1697966099.579525014;right;1.6085;-0.6085;-1.2824;0.7798
1697966099.589580513;right;1.6115;-0.6115;-1.2853;0.7781
1697966099.596875118;right;1.6127;-0.6127;-1.1992;0.8340
1697966099.613748164;right;1.6132;-0.6132;-1.1996;0.8337
1697966099.623991640;right;1.6136;-0.6136;-1.2001;0.8334
1697966099.633038390;right;1.6142;-0.6142;-1.2006;0.8330
1697966099.649521974;right;1.6149;-0.6149;-1.2013;0.8325
1697966099.657191633;right;1.6157;-0.6157;-1.2021;0.8320
1697966099.664729512;right;1.6164;-0.6164;-1.2029;0.8314
1697966099.672840749;right;1.6172;-0.6172;-1.2036;0.8309
1697966099.692992207;right;1.6180;-0.6180;-1.2044;0.8304
1697966099.699772263;right;1.6187;-0.6187;-1.2051;0.8298
1697966099.712385999;right;1.6195;-0.6195;-1.2059;0.8293
1697966099.730644676;right;1.6203;-0.6203;-1.2067;0.8288
1697966099.736664280;right;1.6226;-0.6226;-1.2090;0.8272
1697966099.747130938;right;1.6247;-0.6247;-1.1236;0.8900
1697966099.756409239;right;1.6253;-0.6253;-1.1242;0.8896
1697966099.767763266;right;1.6259;-0.6259;-1.1249;0.8891
1697966099.777394932;right;1.6266;-0.6266;-1.1256;0.8885
1697966099.784580546;right;1.6274;-0.6274;-1.1264;0.8879
1697966099.799395046;right;1.6283;-0.6283;-1.1272;0.8872
1697966099.809025454;right;1.6292;-0.6292;-1.1281;0.8865
1697966099.817590294;right;1.6300;-0.6300;-1.1290;0.8858
1697966099.831788234;right;1.6309;-0.6309;-1.1298;0.8852
1697966099.841078414;right;1.6317;-0.6317;-1.1306;0.8845
1697966099.850101930;right;1.6325;-0.6325;-1.1315;0.8839
1697966099.858830851;right;1.6334;-0.6334;-1.1323;0.8832
1697966099.868919889;right;1.6342;-0.6342;-1.1332;0.8826
1697966099.889577377;right;1.6351;-0.6351;-1.1340;0.8819
1697966099.897782880;right;1.6359;-0.6359;-1.1349;0.8812
1697966099.916089834;right;1.6369;-0.6369;-1.1358;0.8805
1697966099.927582573;right;1.6376;-0.6376;-1.1366;0.8799
1697966099.949743009;right;1.6385;-0.6385;-1.1374;0.8792
1697966099.973137901;right;1.6394;-0.6394;-1.1383;0.8786
1697966099.991304485;right;1.6402;-0.6402;-1.1392;0.8779
1697966099.997942344;right;1.6410;-0.6410;-1.0525;0.9502
1697966100.007916438;right;1.6418;-0.6418;-1.0532;0.9495
1697966100.016761802;right;1.6425;-0.6425;-1.0540;0.9489
1697966100.026692503;right;1.6432;-0.6432;-0.9672;1.0000
1697966100.039767357;right;1.6438;-0.6438;-0.9678;1.0000
1697966100.057579285;right;1.6445;-0.6445;-0.9685;1.0000
1697966100.076474675;right;1.6451;-0.6451;-0.8816;1.0000
1697966100.098038436;right;1.6459;-0.6459;-0.8824;1.0000
1697966100.104225311;right;1.6463;-0.6463;-0.8829;1.0000
1697966100.114764183;right;1.6468;-0.6468;-0.7959;1.0000
1697966100.123808681;right;1.6471;-0.6471;-0.7962;1.0000
1697966100.137263295;right;1.6474;-0.6474;-0.7965;1.0000
1697966100.145806925;right;1.6477;-0.6477;-0.7967;1.0000
1697966100.155818098;right;1.6479;-0.6479;-0.7970;1.0000
1697966100.170912182;right;1.6481;-0.6481;-0.7097;1.0000
1697966100.181772400;right;1.6482;-0.6482;-0.7098;1.0000
1697966100.194472440;right;1.6483;-0.6483;-0.7100;1.0000
1697966100.204677037;right;1.6485;-0.6485;-0.7101;1.0000
1697966100.216576477;right;1.6485;-0.6485;-0.6226;1.0000
1697966100.224726826;right;1.6485;-0.6485;-0.6226;1.0000
1697966100.233675528;right;1.6484;-0.6484;-0.6226;1.0000
1697966100.247214631;right;1.6484;-0.6484;-0.6225;1.0000
1697966100.259820091;right;1.6483;-0.6483;-0.6224;1.0000
1697966100.275175948;right;1.6482;-0.6482;-0.5349;1.0000
1697966100.282972696;right;1.6480;-0.6480;-0.5347;1.0000
1697966100.295066236;right;1.6478;-0.6478;-0.5344;1.0000
1697966100.313711135;right;1.6475;-0.6475;-0.5342;1.0000
1697966100.323012061;right;1.6473;-0.6473;-0.5340;1.0000
1697966100.331821757;right;1.6470;-0.6470;-0.5337;1.0000
1697966100.345364956;right;1.6468;-0.6468;-0.4460;1.0000
1697966100.354145499;right;1.6464;-0.6464;-0.4456;1.0000
1697966100.364028060;right;1.6460;-0.6460;-0.4452;1.0000
1697966100.379751782;right;1.6456;-0.6456;-0.4449;1.0000
1697966100.389360336;right;1.6452;-0.6452;-0.4445;1.0000
1697966100.402621126;right;1.6448;-0.6448;-0.4441;1.0000
1697966100.417328328;right;1.6444;-0.6444;-0.4436;1.0000
1697966100.424764529;right;1.6440;-0.6440;-0.4432;1.0000
1697966100.433794353;right;1.6434;-0.6434;-0.3552;1.0000
1697966100.453559662;right;1.6429;-0.6429;-0.3547;1.0000
1697966100.461451000;right;1.6424;-0.6424;-0.3541;1.0000
1697966100.471182340;right;1.6418;-0.6418;-0.3536;1.0000
1697966100.484623845;right;1.6413;-0.6413;-0.3530;1.0000
1697966100.498637458;right;1.6407;-0.6407;-0.3524;1.0000
1697966100.513101251;right;1.6401;-0.6401;-0.3518;1.0000
1697966100.526078999;right;1.6395;-0.6395;-0.3512;1.0000
1697966100.538638144;right;1.6388;-0.6388;-0.3506;1.0000
1697966100.554809251;right;1.6382;-0.6382;-0.2624;1.0000
1697966100.563781104;right;1.6375;-0.6375;-0.2617;1.0000
1697966100.570764935;right;1.6367;-0.6367;-0.2610;1.0000
1697966100.580553406;right;1.6360;-0.6360;-0.2603;1.0000
1697966100.590618978;right;1.6353;-0.6353;-0.2596;1.0000
1697966100.598665656;right;1.6345;-0.6345;-0.2588;1.0000
1697966100.612386232;right;1.6338;-0.6338;-0.2581;1.0000
1697966100.622877851;right;1.6330;-0.6330;-0.2573;1.0000
1697966100.631217686;right;1.6323;-0.6323;-0.2566;1.0000
1697966100.646275248;right;1.6315;-0.6315;-0.2558;1.0000
1697966100.659391734;right;1.6307;-0.6307;-0.2550;1.0000
1697966100.663674914;right;1.6299;-0.6299;-0.2542;1.0000
1697966100.675841571;right;1.6290;-0.6290;-0.1659;1.0000
1697966100.686012700;right;1.6282;-0.6282;-0.1650;1.0000
1697966100.697153613;right;1.6273;-0.6273;-0.1641;1.0000
1697966100.710545147;right;1.6264;-0.6264;-0.1633;1.0000
1697966100.718470343;right;1.6256;-0.6256;-0.1624;1.0000
1697966100.728741538;right;1.6247;-0.6247;-0.1615;1.0000
1697966100.744881973;right;1.6238;-0.6238;-0.1606;1.0000
1697966100.754895136;right;1.6229;-0.6229;-0.1597;1.0000
1697966100.764292540;right;1.6219;-0.6219;-0.1588;1.0000
1697966100.773818105;right;1.6209;-0.6209;-0.1578;1.0000
1697966100.782730142;right;1.6200;-0.6200;-0.1568;1.0000
1697966100.792198677;right;1.6191;-0.6191;-0.1559;1.0000
1697966100.806257347;right;1.6181;-0.6181;-0.1549;1.0000
1697966100.813992586;right;1.6172;-0.6172;-0.1540;1.0000
1697966100.822993833;right;1.6162;-0.6162;-0.1530;1.0000
1697966100.837677923;right;1.6149;-0.6149;-0.1518;1.0000
1697966100.844446207;right;1.6141;-0.6141;-0.1509;1.0000
1697966100.856506788;right;1.6131;-0.6131;-0.1499;1.0000
1697966100.873113783;right;1.6121;-0.6121;-0.0614;1.0000
1697966100.879134352;right;1.6111;-0.6111;-0.0604;1.0000
1697966100.889421314;right;1.6101;-0.6101;-0.0594;1.0000
1697966100.901128128;right;1.6090;-0.6090;-0.0584;1.0000
1697966100.913081712;right;1.6080;-0.6080;-0.0574;1.0000
1697966100.926195845;right;1.6067;-0.6067;-0.0560;1.0000
1697966100.935851561;right;1.6057;-0.6057;-0.0551;1.0000
1697966100.948410055;right;1.6047;-0.6047;-0.0541;1.0000
1697966100.960373455;right;1.6037;-0.6037;-0.0530;1.0000
1697966100.974308876;right;1.6026;-0.6026;-0.0520;1.0000
1697966100.984180398;right;1.6016;-0.6016;-0.0509;1.0000
1697966100.998330187;right;1.6005;-0.6005;-0.0499;1.0000
1697966101.017066433;right;1.5993;-0.5993;-0.0487;1.0000
1697966101.028491121;right;1.5984;-0.5984;-0.0477;1.0000
1697966101.045495749;right;1.5973;-0.5973;-0.0467;1.0000
1697966101.055297594;right;1.5963;-0.5963;-0.0456;1.0000
1697966101.076149790;right;1.5952;-0.5952;-0.0446;1.0000
1697966101.089647328;right;1.5941;-0.5941;-0.0435;1.0000
1697966101.104679437;right;1.5930;-0.5930;-0.0424;1.0000
1697966101.123333476;right;1.5920;-0.5920;-0.0413;1.0000
1697966101.128320752;right;1.5909;-0.5909;-0.0403;1.0000
1697966101.135191730;right;1.5898;-0.5898;-0.0392;1.0000
1697966101.144050166;right;1.5887;-0.5887;-0.0381;1.0000
1697966101.162257277;right;1.5876;-0.5876;-0.0370;1.0000
1697966101.170571070;right;1.5866;-0.5866;-0.0359;1.0000
1697966101.181052305;right;1.5855;-0.5855;-0.0348;1.0000
1697966101.196208559;right;1.5844;-0.5844;-0.0337;1.0000
1697966101.203671558;right;1.5833;-0.5833;-0.0326;1.0000
1697966101.211811766;right;1.5822;-0.5822;-0.0315;1.0000
1697966101.220337394;right;1.5811;-0.5811;-0.0304;1.0000
1697966101.228441323;right;1.5800;-0.5800;-0.0293;1.0000
1697966101.237741663;right;1.5788;-0.5788;-0.0282;1.0000
1697966101.252850199;right;1.5777;-0.5777;-0.0271;1.0000
1697966101.260886855;right;1.5766;-0.5766;-0.0260;1.0000
1697966101.269932138;right;1.5755;-0.5755;-0.0249;1.0000
1697966101.278500045;right;1.5744;-0.5744;-0.0238;1.0000
1697966101.288838621;right;1.5733;-0.5733;-0.0226;1.0000
1697966101.298357112;right;1.5722;-0.5722;-0.0215;1.0000
1697966101.309218745;right;1.5710;-0.5710;-0.0204;1.0000
1697966101.320411787;right;1.5699;-0.5699;-0.0193;1.0000
1697966101.328672897;right;1.5688;-0.5688;-0.0181;1.0000
1697966101.339525437;right;1.5677;-0.5677;-0.0170;1.0000
1697966101.352620287;right;1.5665;-0.5665;-0.0159;1.0000
1697966101.360924076;right;1.5654;-0.5654;-0.0148;1.0000
1697966101.369541791;right;1.5643;-0.5643;-0.0136;1.0000
1697966101.382225783;right;1.5631;-0.5631;-0.0125;1.0000
1697966101.391009491;right;1.5620;-0.5620;-0.0114;1.0000
1697966101.400103760;right;1.5609;-0.5609;-0.0102;1.0000
1697966101.414770119;right;1.5597;-0.5597;-0.0091;1.0000
1697966101.422029974;right;1.5586;-0.5586;-0.0079;1.0000
1697966101.434544307;right;1.5574;-0.5574;-0.0068;1.0000
1697966101.444185322;right;1.5563;-0.5563;-0.0056;1.0000
1697966101.455106179;right;1.5551;-0.5551;-0.0045;1.0000
1697966101.464185804;right;1.5540;-0.5540;-0.0033;1.0000
1697966101.473527724;right;1.5528;-0.5528;-0.0022;1.0000
1697966101.486547644;right;1.5517;-0.5517;-0.0010;1.0000
1697966101.495977978;right;1.5505;-0.5505;0.0001;1.0000
1697966101.505630289;right;1.5494;-0.5494;0.0013;1.0000
1697966101.517705832;right;1.5482;-0.5482;0.0024;1.0000
1697966101.526516001;right;1.5471;-0.5471;0.0036;1.0000
1697966101.537521545;right;1.5459;-0.5459;0.0047;1.0000
1697966101.551048866;right;1.5448;-0.5448;0.0059;1.0000
1697966101.560050574;right;1.5436;-0.5436;0.0070;1.0000
1697966101.569864003;right;1.5425;-0.5425;0.0082;1.0000
1697966101.582177165;right;1.5413;-0.5413;0.0093;1.0000
1697966101.590621564;right;1.5401;-0.5401;0.0105;1.0000
1697966101.603552962;right;1.5390;-0.5390;0.0117;1.0000
1697966101.611664142;right;1.5378;-0.5378;0.0128;1.0000
1697966101.621398773;right;1.5367;-0.5367;0.0140;1.0000
1697966101.631983149;right;1.5355;-0.5355;0.0151;1.0000
1697966101.641791968;right;1.5343;-0.5343;0.0163;1.0000
1697966101.653199110;right;1.5332;-0.5332;0.0175;1.0000
1697966101.662551045;right;1.5320;-0.5320;0.0186;1.0000
1697966101.670927545;right;1.5308;-0.5308;0.0198;1.0000
1697966101.683409940;right;1.5295;-0.5295;0.0212;1.0000
1697966101.693294109;right;1.5284;-0.5284;0.0222;1.0000
1697966101.708193984;right;1.5270;-0.5270;0.0236;1.0000
1697966101.716864196;right;1.5259;-0.5259;0.0248;1.0000
1697966101.729275382;right;1.5245;-0.5245;0.0262;1.0000
1697966101.738779604;right;1.5234;-0.5234;0.0272;1.0000
1697966101.747682663;right;1.5223;-0.5223;0.0284;1.0000
1697966101.759130993;right;1.5211;-0.5211;0.0295;1.0000
